2017-06-17 17:11:04,b'RT @orijeet: Greater Coucal #Rajasthan #jaipur #birding #pentax @Avibase @orientbirdclub @NGTIndia @my_rajasthan @PENTAXIAN @CNTIndia https\xe2\x80\xa6'
2017-06-17 17:10:48,"b""RT @orijeet: Hume's Leaf Warbler #Rajasthan #jaipur #birding #pentax @orientbirdclub #Warblers @Avibase @NGTIndia @CNTIndia @my_rajasthan @\xe2\x80\xa6"""
2017-06-17 17:10:40,b'RT @orijeet: Common #Kestrel #Falcons #talchappar # pentax #Rajasthan #raptors @my_rajasthan @NGTIndia @PENTAXIAN @Avibase @orientbirdclub\xe2\x80\xa6'
2017-06-17 17:10:27,b'RT @orijeet: Yellow-wattled #Lapwing #birding #PENTAX #Rajasthan #jaipur @my_rajasthan @audubonsociety @Avibase @orientbirdclub @PENTAXIAN\xe2\x80\xa6'
2017-06-17 17:09:30,b'RT @orijeet: Oriental Whiteeye #birding #pentax #Rajasthan #jaipur @my_rajasthan @Avibase @NGTIndia @CNTIndia @orientbirdclub @PENTAXIAN ht\xe2\x80\xa6'
2017-06-17 17:09:14,b'RT @orijeet: Southern Grey #Shrike #Rajasthan #jaipur #birding #sambhar #pentax @my_rajasthan @Avibase @orientbirdclub @PENTAXIAN @NGTIndia\xe2\x80\xa6'
2017-06-17 17:09:04,b'RT @orijeet: Oriental White-eye #Rajasthan #jaipur #pentax @PENTAXIAN @my_rajasthan @Avibase @orientbirdclub @NGTIndia @incredibleindia @Bi\xe2\x80\xa6'
2017-06-17 17:08:49,b'RT @orijeet: Plum-headed #Parakeet #birding #pentax #Rajasthan #jaipur @ParrotOfTheDay @Avibase @orientbirdclub @my_rajasthan @NGTIndia @PE\xe2\x80\xa6'
2017-06-17 17:08:34,b'RT @orijeet: Purple Sunbird female #water #birding #Rajasthan #jaipur #pentax @my_rajasthan @Avibase @NGTIndia @PENTAXIAN @orientbirdclub h\xe2\x80\xa6'
2017-06-17 17:08:26,b'RT @orijeet: Long-tailed Shrike #birding #jaipur #Rajasthan #pentax @my_rajasthan @Avibase @orientbirdclub @NGTIndia @PENTAXIAN @BirdGuides\xe2\x80\xa6'
2017-06-17 17:07:32,b'RT @orijeet: Bay-backed Shrike #birding #Rajasthan #jaipur #pentax @PENTAXIAN @Avibase @orientbirdclub @my_rajasthan @NGTIndia @CNTIndia @a\xe2\x80\xa6'
2017-06-17 09:14:45,b'RT @avalok: Rufous Treepie at Ranthambore National park #Photography #travel @NikonIndia @my_rajasthan https://t.co/YerlUHXhK5'
2017-06-17 09:04:54,"b'RT @rhuchakulkarni: Life gives u the journey, u create the path.  @my_rajasthan @Canon_India  #Ranthambore @incredibleindia @RTReserve #wil\xe2\x80\xa6'"
2017-06-17 08:25:53,"b'RT @rhuchakulkarni: Life gives u the journey, u create the path.  @my_rajasthan @Canon_India  #Ranthambore @incredibleindia @RTReserve #wil\xe2\x80\xa6'"
2017-06-17 08:25:05,"b'Life gives u the journey, u create the path.  @my_rajasthan @Canon_India  #Ranthambore @incredibleindia @RTReserve\xe2\x80\xa6 https://t.co/Sk0n0bayPW'"
2017-06-17 08:13:16,b'@mdbiyani @Being_Humor @arjunrammeghwal @my_rajasthan @VasundharaBJP And flights will be operating under UDAN scheme on these airport.'
2017-06-17 08:12:12,b'@mdbiyani @Being_Humor @arjunrammeghwal @my_rajasthan @VasundharaBJP Just in case if you missed it.\n\nhttps://t.co/LJa8tFiEXT'
2017-06-17 08:07:53,b'@Harisarswat_ @Being_Humor @arjunrammeghwal @my_rajasthan Rome Jana sasta hai.  is @VasundharaBJP  looking into aff\xe2\x80\xa6 https://t.co/YgD83PgzKt'
2017-06-17 07:07:21,b'@Harisarswat_ @Being_Humor @arjunrammeghwal @my_rajasthan great click.\xf0\x9f\x91\x8d'
2017-06-17 07:07:17,"b""@Harisarswat_ @Being_Humor @arjunrammeghwal @my_rajasthan I'm from Bikaner too \xf0\x9f\x98\x83"""
2017-06-17 07:07:03,"b""RT @audidsilva: Shopping is cheaper than therapy \xf0\x9f\x91\x91so let's do some shopping @jaipur today \xf0\x9f\x91\x91\n@my_rajasthan @rajasthali @feminamissindia wear\xe2\x80\xa6"""
2017-06-17 06:56:07,b'@feminamissindia @fbb_india @ColorsTV @TriveniBarman @rajasthali @my_rajasthan Love u Triveni ....best of luck ....will pray for you \xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98'
2017-06-17 06:49:44,"b""RT @audidsilva: Shopping is cheaper than therapy \xf0\x9f\x91\x91so let's do some shopping @jaipur today \xf0\x9f\x91\x91\n@my_rajasthan @rajasthali @feminamissindia wear\xe2\x80\xa6"""
2017-06-17 06:42:04,b'@Harisarswat_ @Being_Humor @arjunrammeghwal @my_rajasthan Exactly.. I have also shared one pic of Rampuriya haveli..'
2017-06-17 04:15:53,"b'RT @avalok: Rickshaw safari at Koleodeo National Park, Bird sanctuary #photography #Rajasthan #travel @my_rajasthan @NikonIndia https://t.c\xe2\x80\xa6'"
2017-06-17 04:05:39,"b'RT @avalok: Rickshaw safari at Koleodeo National Park, Bird sanctuary #photography #Rajasthan #travel @my_rajasthan @NikonIndia https://t.c\xe2\x80\xa6'"
2017-06-17 04:05:17,"b'RT @avalok: Rickshaw safari at Koleodeo National Park, Bird sanctuary #photography #Rajasthan #travel @my_rajasthan @NikonIndia https://t.c\xe2\x80\xa6'"
2017-06-17 03:50:54,b'RT @avalok: Rufous Treepie at Ranthambore National park #Photography #travel @NikonIndia @my_rajasthan https://t.co/YerlUHXhK5'
2017-06-17 03:45:11,b'RT @avalok: Rufous Treepie at Ranthambore National park #Photography #travel @NikonIndia @my_rajasthan https://t.co/YerlUHXhK5'
2017-06-17 03:43:45,b'RT @avalok: Rufous Treepie at Ranthambore National park #Photography #travel @NikonIndia @my_rajasthan https://t.co/YerlUHXhK5'
2017-06-17 03:43:18,b'Rufous Treepie at Ranthambore National park #Photography #travel @NikonIndia @my_rajasthan https://t.co/YerlUHXhK5'
2017-06-17 03:41:30,"b'RT @avalok: Rickshaw safari at Koleodeo National Park, Bird sanctuary #photography #Rajasthan #travel @my_rajasthan @NikonIndia https://t.c\xe2\x80\xa6'"
2017-06-17 03:32:24,"b'RT @avalok: Rickshaw safari at Koleodeo National Park, Bird sanctuary #photography #Rajasthan #travel @my_rajasthan @NikonIndia https://t.c\xe2\x80\xa6'"
2017-06-17 03:30:11,"b'RT @avalok: Rickshaw safari at Koleodeo National Park, Bird sanctuary #photography #Rajasthan #travel @my_rajasthan @NikonIndia https://t.c\xe2\x80\xa6'"
2017-06-17 03:28:35,"b'Rickshaw safari at Koleodeo National Park, Bird sanctuary #photography #Rajasthan #travel @my_rajasthan @NikonIndia https://t.co/Np4qCBsSPk'"
2017-06-17 03:03:07,b'okey this is Lynchisthan not rajasthan..SHAME!!! @VasundharaBJP @my_rajasthan https://t.co/buhKuBZGL6'
2017-06-17 03:00:13,b'RT @ayushdevpura: Morning be like  | Neemuch Mata Temple |  Udaipur \n\n#Udaipur #Rajasthan #sunrisedaily #Tourism #travel @my_rajasthan @inc\xe2\x80\xa6'
2017-06-17 00:54:30,b'Morning be like  | Neemuch Mata Temple |  Udaipur \n\n#Udaipur #Rajasthan #sunrisedaily #Tourism #travel\xe2\x80\xa6 https://t.co/RtSldA0Xcl'
2017-06-16 11:35:02,b'@pauseinlight @Jaipur_Lit_Fest @ZEEJLF @sidsbose @achobiwala @sudhirkasliwal @photographmag @TabeenahAnjum @palkisu\xe2\x80\xa6 https://t.co/udvMYCcZ8f'
